ID,e,LATITUDE,LONGITUDE,z,o,w,q,c,f
355855,71450,31.7776527,-93.4152793,ZIP,,,,77,0.006005303
355856,71032,32.0948654,-93.7953695,ZIP,,,,147,0.01146467
355857,71030,32.1959718,-93.7848955,ZIP,,,,104,0.008111059
355859,71052,32.0037181,-93.6633246,ZIP,,,,765,0.059663079
355861,71078,32.2564996,-93.7818217,ZIP,,,,358,0.027920761
355862,71118,32.3936792,-93.8040639,ZIP,,,,1537,0.119872095
355864,71109,32.4679105,-93.8138715,ZIP,,,,1827,0.142489471
355865,71108,32.4431732,-93.7878256,ZIP,,,,1859,0.144985182
355867,71106,32.3784908,-93.7306693,ZIP,,,,2427,0.189284043
355869,71103,32.4919382,-93.7720933,ZIP,,,,546,0.04258306
355871,71104,32.4837746,-93.7316461,ZIP,,,,1076,0.083918265
355872,71027,32.2533779,-93.6400182,ZIP,,,,98,0.007643113
355873,71105,32.4566909,-93.70989,ZIP,,,,1061,0.082748401
355875,71112,32.4530173,-93.620859,ZIP,,,,2046,0.15956949
355876,71110,32.5048817,-93.5961381,ZIP,,,,242,0.018873811
355877,71115,32.2688031,-93.5795608,ZIP,,,,804,0.062704726
355878,71051,32.3194542,-93.4779526,ZIP,,,,186,0.014506317
355879,71037,32.475074,-93.48761,ZIP,,,,1316,0.102636094
355880,71023,32.4762125,-93.4103021,ZIP,,,,209,0.016300109
355883,75661,32.631317,-94.1712612,ZIP,,,,143,0.011152706
355885,75657,32.7949731,-94.3103064,ZIP,,,,451,0.03517392
355886,75562,32.9253989,-94.2484471,ZIP,,,,12,0.000935891
355887,75555,32.9391997,-94.1422865,ZIP,,,,121,0.009436905
355888,71060,32.6540361,-93.9806141,ZIP,,,,232,0.018093901
355889,71107,32.5956185,-93.859525,ZIP,,,,2705,0.210965528
355890,71004,32.7487976,-93.8598115,ZIP,,,,45,0.003509593
355891,75565,32.9267936,-94.0714754,ZIP,,,,31,0.00241772
355892,71069,32.9678881,-93.9879681,ZIP,,,,53,0.004133521
355893,71061,32.7780388,-93.953957,ZIP,,,,117,0.009124942
355894,71082,32.8327914,-93.9646666,ZIP,,,,343,0.026750897
355895,71043,32.8860121,-93.8878362,ZIP,,,,32,0.00249571
355896,71044,32.954178,-93.8824559,ZIP,,,,37,0.002885665
355897,75560,33.1850325,-94.3639298,ZIP,,,,64,0.004991421
355898,75551,33.1193319,-94.2204911,ZIP,,,,735,0.05732335
355900,75572,33.2258933,-94.1276948,ZIP,,,,229,0.017859928
355901,75567,33.3109907,-94.311711,ZIP,,,,345,0.026906879
355903,75561,33.5167556,-94.2815587,ZIP,,,,411,0.032054282
355904,75573,33.3481361,-94.2290452,ZIP,,,,8,0.000623928
355905,75501,33.3718315,-94.1398131,ZIP,,,,2551,0.198954921
355907,75569,33.4418224,-94.1285872,ZIP,,,,174,0.013570426
355908,75503,33.5117835,-94.1338877,ZIP,,,,1739,0.135626267
355909,75556,33.1547887,-94.0624075,ZIP,,,,83,0.006473249
355910,71834,33.1148433,-93.9578446,ZIP,,,,90,0.007019186
355915,71854,33.4514147,-93.881829,ZIP,,,,2343,0.182732803
355918,71101,32.5063712,-93.7472209,ZIP,,,,488,0.038059585
355919,71111,32.5728572,-93.6969821,ZIP,,,,2460,0.191857745
355920,71006,32.7226715,-93.6303825,ZIP,,,,841,0.065590392
355921,71029,32.8371999,-93.8410338,ZIP,,,,18,0.001403837
355922,71064,32.9131795,-93.6796073,ZIP,,,,265,0.020667603
355924,71067,32.6002242,-93.5046404,ZIP,,,,235,0.018327874
355925,71071,32.9218865,-93.4567618,ZIP,,,,172,0.013414444
355926,71075,32.9973052,-93.506202,ZIP,,,,380,0.029636562
355928,71018,32.8237192,-93.4267058,ZIP,,,,105,0.00818905
355929,71021,32.9677075,-93.4465416,ZIP,,,,51,0.003977539
355930,71826,33.0925397,-93.7232193,ZIP,,,,113,0.008812978
355931,71837,33.2548976,-93.845308,ZIP,,,,371,0.028934644
355932,71839,33.3348837,-93.7290319,ZIP,,,,29,0.002261738
355933,71845,33.3155946,-93.6439594,ZIP,,,,203,0.015832163
355934,71861,33.1006726,-93.4999524,ZIP,,,,142,0.011074715
355935,71860,33.2902193,-93.4896636,ZIP,,,,160,0.012478552
355936,71827,33.4251892,-93.396517,ZIP,,,,68,0.005303385
355937,71469,31.6944718,-93.2706308,ZIP,,,,196,0.015286227
355938,71468,31.4808489,-93.1489034,ZIP,,,,49,0.003821557
355939,71457,31.741703,-93.1064916,ZIP,,,,2757,0.215021058
355941,71411,31.9054553,-93.0905336,ZIP,,,,186,0.014506317
355942,71456,31.6420765,-92.9784671,ZIP,,,,91,0.007097177
355943,71416,31.5404344,-92.8969512,ZIP,,,,57,0.004445484
355944,71454,31.6914197,-92.8583817,ZIP,,,,170,0.013258462
355945,71414,31.82792,-93.0239161,ZIP,,,,20,0.001559819
355946,71019,32.0487552,-93.316966,ZIP,,,,596,0.046482608
355948,71034,32.1814879,-93.3113678,ZIP,,,,20,0.001559819
355949,71016,32.2244407,-93.1163138,ZIP,,,,134,0.010450788
355950,71068,32.2767284,-93.3034541,ZIP,,,,272,0.021213539
355952,71039,32.430294,-93.2896998,ZIP,,,,126,0.00982686
355953,71024,32.4981085,-93.2016947,ZIP,,,,110,0.008579005
355954,71045,32.3316452,-93.1846402,ZIP,,,,44,0.003431602
355955,71028,32.4897197,-93.083643,ZIP,,,,139,0.010840742
355956,71070,32.1007738,-93.0073041,ZIP,,,,113,0.008812978
355958,71031,32.0029684,-92.9042414,ZIP,,,,82,0.006395258
355959,71008,32.3471229,-92.9686506,ZIP,,,,42,0.00327562
355960,71417,31.5082037,-92.6496464,ZIP,,,,374,0.029168616
355962,71423,31.6082312,-92.5683897,ZIP,,,,332,0.025892996
355963,71404,31.747006,-92.7515852,ZIP,,,,53,0.004133521
355964,71410,31.9648075,-92.7714614,ZIP,,,,9,0.000701919
355965,71483,31.8923838,-92.6578755,ZIP,,,,692,0.05396974
355967,71407,31.5110051,-92.4859163,ZIP,,,,70,0.005459367
355968,71467,31.563307,-92.3871259,ZIP,,,,372,0.029012635
355969,71432,31.7495768,-92.4677102,ZIP,,,,63,0.00491343
355970,71479,31.8488591,-92.3679771,ZIP,,,,48,0.003743566
355971,71480,31.8610104,-92.2897979,ZIP,,,,86,0.006707222
355972,71251,32.2206307,-92.6768902,ZIP,,,,585,0.045624708
355973,71422,32.0752859,-92.6656984,ZIP,,,,103,0.008033068
355974,71268,32.3460668,-92.7370205,ZIP,,,,156,0.012166589
355975,71247,32.2736558,-92.722016,ZIP,,,,66,0.005147403
355977,71270,32.4898562,-92.6438738,ZIP,,,,2238,0.174543753
355978,71473,32.0603765,-92.436094,ZIP,,,,25,0.001949774
355979,71226,32.2507495,-92.4379823,ZIP,,,,106,0.008267041
355980,71238,32.3630507,-92.3752686,ZIP,,,,161,0.012556543
355981,71073,32.5141404,-93.3114864,ZIP,,,,171,0.013336453
355983,71055,32.676883,-93.2933122,ZIP,,,,1355,0.105677741
355984,71072,32.9371126,-93.311269,ZIP,,,,116,0.009046951
355986,71038,32.9515395,-93.0628696,ZIP,,,,255,0.019887693
355987,71003,32.6295464,-93.0308236,ZIP,,,,57,0.004445484
355988,71040,32.7673327,-93.0149421,ZIP,,,,572,0.044610825
355989,71001,32.5915466,-92.8892533,ZIP,,,,306,0.023865232
355990,71275,32.5118992,-92.8168332,ZIP,,,,187,0.014584308
355992,71048,32.8385192,-92.8455892,ZIP,,,,5,0.000389955
355993,71079,32.9328159,-92.8082292,ZIP,,,,27,0.002105756
355995,71740,33.0768706,-93.1673539,ZIP,,,,138,0.010762752
355996,71753,33.2256783,-93.1846743,ZIP,,,,1616,0.12603338
355997,71770,33.3880921,-93.3174271,ZIP,,,,269,0.020979566
355998,71752,33.391416,-93.1917678,ZIP,,,,61,0.004757448
355999,71749,33.071881,-92.818579,ZIP,,,,203,0.015832163
356000,71764,33.4319395,-93.0489574,ZIP,,,,122,0.009514896
356001,71758,33.3092891,-92.9149476,ZIP,,,,33,0.002573701
356002,71245,32.5340927,-92.7258854,ZIP,,,,1168,0.091093433
356004,71235,32.6900151,-92.6738038,ZIP,,,,261,0.020355639
356006,71272,32.5268666,-92.6493407,ZIP,,,,1044,0.081422555
356007,71256,32.9496401,-92.7211461,ZIP,,,,49,0.003821557
356008,71222,32.8262355,-92.6568849,ZIP,,,,232,0.018093901
356009,71277,32.9433427,-92.5509721,ZIP,,,,103,0.008033068
356011,71227,32.5351997,-92.4715628,ZIP,,,,276,0.021525503
356012,71225,32.5122703,-92.3386089,ZIP,,,,533,0.041569178
356013,71234,32.6452718,-92.3305613,ZIP,,,,250,0.019497738
356016,71241,32.779372,-92.3520427,ZIP,,,,653,0.050928092
356019,71730,33.1988438,-92.6270759,ZIP,,,,2103,0.164014974
356020,71762,33.3429165,-92.7683581,ZIP,,,,183,0.014272344
356021,71751,33.411484,-92.7602598,ZIP,,,,55,0.004289502
356022,71759,33.3209869,-92.6441854,ZIP,,,,38,0.002963656
356023,71765,33.1418822,-92.3317948,ZIP,,,,142,0.011074715
356024,71724,33.3277758,-92.535675,ZIP,,,,35,0.002729683
356025,71744,33.4968029,-92.4801628,ZIP,,,,221,0.017236001
356026,71651,33.3269242,-92.2957673,ZIP,,,,9,0.000701919
356027,71745,33.5007351,-92.3960877,ZIP,,,,21,0.00163781
356028,70353,29.358143,-90.7001183,ZIP,,,,106,0.008267041
356029,70344,29.1768788,-90.5150552,ZIP,,,,464,0.036187802
356030,70377,29.3472841,-90.5026483,ZIP,,,,328,0.025581033
356031,70357,29.242273,-90.2194981,ZIP,,,,231,0.01801591
356032,70358,29.2147319,-90.0275462,ZIP,,,,91,0.007097177
356033,70041,29.3395443,-89.4815496,ZIP,,,,149,0.011620652
356034,70038,29.3492239,-89.4388124,ZIP,,,,34,0.002651692
356035,70091,29.1190538,-89.2711206,ZIP,,,,16,0.001247855
356036,70510,29.8946123,-92.193173,ZIP,,,,1767,0.137810014
356037,70555,30.0814004,-92.1458538,ZIP,,,,583,0.045468726
356039,70533,29.89014,-92.0464638,ZIP,,,,550,0.042895024
356041,70558,30.100525,-92.0757592,ZIP,,,,5,0.000389955
356042,70578,30.2319224,-92.2615438,ZIP,,,,1187,0.092575261
356043,70529,30.2022794,-92.1615802,ZIP,,,,892,0.06956793
356044,70506,30.1954606,-92.0813051,ZIP,,,,2913,0.227187646
356045,70583,30.2610653,-92.1236561,ZIP,,,,797,0.06215879
356046,70503,30.1708736,-92.0547842,ZIP,,,,2604,0.203088442
356049,70508,30.1552385,-92.0282253,ZIP,,,,2181,0.170098269
356052,70584,30.3891429,-92.0974273,ZIP,,,,512,0.039931368
356053,70507,30.2783187,-92.0280375,ZIP,,,,1173,0.091483388
356054,70520,30.3309995,-92.0337037,ZIP,,,,1345,0.104897832
356055,70528,29.9395049,-91.9849917,ZIP,,,,158,0.012322571
356056,70513,29.8999687,-91.903251,ZIP,,,,7,0.000545937
356057,70592,30.0806233,-92.0123615,ZIP,,,,1207,0.09413508
356058,70519,30.0801748,-91.8973823,ZIP,,,,8,0.000623928
356059,70518,30.1347811,-91.9274667,ZIP,,,,766,0.05974107
356060,70560,29.9219433,-91.8786692,ZIP,,,,3140,0.244891593
356065,70501,30.2418323,-91.9910394,ZIP,,,,2809,0.219076587
356070,70582,30.1615551,-91.7838684,ZIP,,,,1439,0.112228981
356071,70517,30.2982463,-91.8335698,ZIP,,,,2031,0.158399626
356075,70538,29.8055512,-91.4983528,ZIP,,,,1117,0.087115895
356077,70514,29.8497824,-91.546936,ZIP,,,,215,0.016768055
356078,70523,29.8717789,-91.4400081,ZIP,,,,63,0.00491343
356079,70392,29.7312423,-91.3183209,ZIP,,,,652,0.050850101
356080,70342,29.6931471,-91.2383402,ZIP,,,,365,0.028466698
356081,70544,29.9041212,-91.6620952,ZIP,,,,907,0.070737794
356083,70563,30.0166295,-91.7100414,ZIP,,,,1373,0.107081579
356084,70552,30.0675521,-91.6727173,ZIP,,,,147,0.01146467
356086,70740,30.3100553,-91.4397634,ZIP,,,,76,0.005927312
356087,70764,30.216866,-91.2827776,ZIP,,,,1262,0.098424583
356089,70719,30.3631894,-91.2995509,ZIP,,,,364,0.028388707
356090,70710,30.3536743,-91.2593928,ZIP,,,,268,0.020901575
356092,70525,30.4115333,-92.2188079,ZIP,,,,986,0.07689908
356093,70550,30.5185944,-92.1876568,ZIP,,,,11,0.0008579
356094,70570,30.5336571,-92.104961,ZIP,,,,2903,0.226407737
356097,70541,30.4267259,-92.0475605,ZIP,,,,28,0.002183747
356099,71322,30.8711187,-92.1755593,ZIP,,,,494,0.038527531
356100,71356,30.8157026,-92.0409346,ZIP,,,,47,0.003665575
356101,71333,30.9099857,-92.0718703,ZIP,,,,41,0.003197629
356102,70512,30.4157287,-91.9204968,ZIP,,,,735,0.05732335
356103,70577,30.5503521,-91.9342336,ZIP,,,,322,0.025113087
356104,70750,30.5012824,-91.7657912,ZIP,,,,131,0.010216815
356105,70589,30.6803146,-92.003197,ZIP,,,,208,0.016222118
356106,71362,30.8991152,-91.9610601,ZIP,,,,143,0.011152706
356107,71358,30.6918795,-91.870105,ZIP,,,,92,0.007175168
356108,71353,30.7729299,-91.789004,ZIP,,,,120,0.009358914
356109,71369,30.9300228,-91.8770596,ZIP,,,,219,0.017080019
356112,71341,31.0654299,-92.1680561,ZIP,,,,208,0.016222118
356114,71350,31.067691,-92.0741822,ZIP,,,,294,0.02292934
356115,71323,31.267741,-92.2117022,ZIP,,,,55,0.004289502
356117,71328,31.3550998,-92.1755168,ZIP,,,,551,0.042973015
356118,71331,31.2572436,-92.1131482,ZIP,,,,64,0.004991421
356119,71327,30.9919811,-92.001383,ZIP,,,,316,0.024645141
356121,71339,31.0138229,-91.9322938,ZIP,,,,10,0.00077991
356122,71351,31.1842456,-91.9608293,ZIP,,,,807,0.062938699
356123,71355,31.0809291,-91.8439636,ZIP,,,,192,0.014974263
356124,70757,30.4893806,-91.5194889,ZIP,,,,262,0.02043363
356125,70756,30.5468156,-91.6141538,ZIP,,,,27,0.002105756
356126,70732,30.6188689,-91.6084232,ZIP,,,,97,0.007565122
356127,70755,30.5933094,-91.5300331,ZIP,,,,154,0.012010607
356128,70715,30.7627064,-91.6765265,ZIP,,,,93,0.007253159
356129,70747,30.8736691,-91.6762321,ZIP,,,,15,0.001169864
356130,70759,30.6973835,-91.5794546,ZIP,,,,86,0.006707222
356131,70772,30.436961,-91.4686529,ZIP,,,,41,0.003197629
356132,70762,30.5783399,-91.4646532,ZIP,,,,52,0.00405553
356133,70752,30.58668,-91.4065893,ZIP,,,,48,0.003743566
356134,70749,30.6502232,-91.3945114,ZIP,,,,82,0.006395258
356135,70773,30.6102675,-91.3631853,ZIP,,,,5,0.000389955
356136,70767,30.4811282,-91.330712,ZIP,,,,1048,0.081734519
356138,70729,30.5876927,-91.3448569,ZIP,,,,81,0.006317267
356139,70736,30.632183,-91.338362,ZIP,,,,25,0.001949774
356141,70760,30.7072158,-91.4488078,ZIP,,,,534,0.041647169
356142,70783,30.6854637,-91.4037976,ZIP,,,,145,0.011308688
356144,70775,30.8582526,-91.3689999,ZIP,,,,747,0.058259242
356145,70753,30.9421854,-91.7321845,ZIP,,,,59,0.004601466
356146,70712,30.9695747,-91.5967017,ZIP,,,,41,0.003197629
356147,70782,30.9519193,-91.5118036,ZIP,,,,23,0.001793792
356148,71354,31.4044573,-91.7500533,ZIP,,,,121,0.009436905
356149,71373,31.3134311,-91.608945,ZIP,,,,505,0.039385431
356150,70787,30.9616325,-91.4407101,ZIP,,,,13,0.001013882
356151,39669,31.1211173,-91.3831229,ZIP,,,,393,0.030650445
356154,70340,29.6697792,-91.1053536,ZIP,,,,13,0.001013882
356155,70380,29.7316226,-91.1340954,ZIP,,,,1642,0.128061145
356156,70356,29.6315657,-90.9708791,ZIP,,,,181,0.014116363
356157,70372,29.782968,-90.9889687,ZIP,,,,193,0.015052254
356158,70397,29.3968425,-90.7912805,ZIP,,,,96,0.007487131
356159,70360,29.5786708,-90.8054017,ZIP,,,,1799,0.140305725
356160,70363,29.5382883,-90.7046473,ZIP,,,,2051,0.159959445
356163,70352,29.6844236,-90.940194,ZIP,,,,10,0.00077991
356164,70395,29.6974363,-90.8617296,ZIP,,,,360,0.028076743
356166,70359,29.6940182,-90.7765146,ZIP,,,,662,0.051630011
356168,70301,29.8083279,-90.7502675,ZIP,,,,3500,0.272968336
356169,70339,29.9095,-91.1828668,ZIP,,,,440,0.034316019
356170,70788,30.1404924,-91.1728377,ZIP,,,,352,0.027452815
356171,70390,29.897281,-91.0310605,ZIP,,,,567,0.04422087
356172,70391,29.9908219,-91.0607997,ZIP,,,,11,0.0008579
356174,70393,29.9913577,-91.0072724,ZIP,,,,71,0.005537358
356175,70341,30.0325198,-91.0674601,ZIP,,,,322,0.025113087
356177,70780,30.298733,-91.185298,ZIP,,,,76,0.005927312
356178,70820,30.36507,-91.203973,ZIP,,,,1897,0.147948838
356181,70808,30.4041457,-91.1391369,ZIP,,,,3203,0.249805023
356182,70721,30.2233913,-91.0795054,ZIP,,,,167,0.013024489
356183,70776,30.2658443,-91.0861391,ZIP,,,,234,0.018249883
356184,70346,30.1537163,-91.0032001,ZIP,,,,788,0.061456871
356185,70734,30.2065557,-90.9969989,ZIP,,,,608,0.047418499
356187,70810,30.3319423,-91.0921348,ZIP,,,,2349,0.183200749
356189,70809,30.3940452,-91.0709724,ZIP,,,,1136,0.088597723
356191,70817,30.375106,-90.9804201,ZIP,,,,2125,0.165730775
356192,70725,30.1280926,-90.9594303,ZIP,,,,165,0.012868507
356193,70086,30.0361992,-90.8653997,ZIP,,,,181,0.014116363
356194,70723,30.059602,-90.840237,ZIP,,,,139,0.010840742
356195,70743,30.0310906,-90.7791935,ZIP,,,,33,0.002573701
356196,70763,30.0448623,-90.7418763,ZIP,,,,291,0.022695367
356197,70071,30.051611,-90.7059012,ZIP,,,,274,0.021369521
356198,70737,30.22238,-90.9221965,ZIP,,,,2735,0.213305257
356201,70778,30.1577561,-90.8626818,ZIP,,,,169,0.013180471
356203,70769,30.3074302,-90.9406432,ZIP,,,,2597,0.202542505
356204,70774,30.2145538,-90.7619043,ZIP,,,,758,0.059117142
356205,70733,30.2994338,-90.8130857,ZIP,,,,100,0.007799095
356206,70754,30.4074104,-90.75046,ZIP,,,,732,0.057089378
356208,70343,29.5483975,-90.5572386,ZIP,,,,437,0.034082046
356209,70374,29.6045071,-90.5019875,ZIP,,,,485,0.037825612
356210,70364,29.6276368,-90.6817841,ZIP,,,,2124,0.165652784
356211,70394,29.6926822,-90.6161164,ZIP,,,,989,0.077133053
356213,70375,29.6900778,-90.5364478,ZIP,,,,4,0.000311964
356214,70355,29.7172002,-90.4689504,ZIP,,,,80,0.006239276
356215,70030,29.8191975,-90.4397097,ZIP,,,,362,0.028232725
356216,70373,29.5979543,-90.3186527,ZIP,,,,498,0.038839495
356218,70354,29.4525571,-90.2823555,ZIP,,,,355,0.027686788
356219,70345,29.5484158,-90.2590203,ZIP,,,,684,0.053345812
356220,70080,29.8839984,-90.4336988,ZIP,,,,95,0.007409141
356221,70070,29.8298416,-90.3106266,ZIP,,,,872,0.068008111
356222,70090,29.9692527,-90.7011357,ZIP,,,,536,0.041803151
356224,70052,30.0550686,-90.695015,ZIP,,,,310,0.024177195
356225,70076,30.061668,-90.6496136,ZIP,,,,17,0.001325846
356226,70051,30.0861503,-90.6476026,ZIP,,,,172,0.013414444
356227,70049,30.0305444,-90.571302,ZIP,,,,202,0.015754173
356228,70057,29.9621976,-90.4641995,ZIP,,,,315,0.02456715
356229,70084,30.0756451,-90.5674811,ZIP,,,,559,0.043596943
356233,70449,30.2739296,-90.6701,ZIP,,,,238,0.018561847
356234,70462,30.376279,-90.5807404,ZIP,,,,353,0.027530806
356235,70039,29.8869428,-90.3890061,ZIP,,,,209,0.016300109
356236,70079,30.0034144,-90.4102104,ZIP,,,,233,0.018171892
356238,70047,29.9689472,-90.3673089,ZIP,,,,1083,0.084464202
356239,70087,29.9760272,-90.3150151,ZIP,,,,642,0.050070192
356240,70031,29.9434918,-90.2955647,ZIP,,,,89,0.006941195
356241,70062,29.9916931,-90.2581794,ZIP,,,,1182,0.092185307
356242,70094,29.9157778,-90.2076053,ZIP,,,,2495,0.194587428
356244,70123,29.949939,-90.2055585,ZIP,,,,1333,0.10396194
356247,70003,30.0011635,-90.2097235,ZIP,,,,2398,0.187022305
356248,70006,30.0140317,-90.191345,ZIP,,,,775,0.060442989
356249,70065,30.0272915,-90.25345,ZIP,,,,3350,0.261269693
356250,70068,30.1560989,-90.4368976,ZIP,,,,2672,0.208391827
356251,70454,30.3628461,-90.3585938,ZIP,,,,1813,0.141397598
356252,70803,30.4143169,-91.1776636,ZIP,,,,636,0.049602246
356253,70802,30.4444687,-91.1776922,ZIP,,,,2394,0.186710342
356258,70806,30.4487582,-91.1247527,ZIP,,,,1628,0.126969272
356259,70805,30.4889225,-91.1582605,ZIP,,,,2855,0.222664171
356261,70811,30.5376815,-91.1349065,ZIP,,,,1048,0.081734519
356262,70812,30.5007273,-91.1104364,ZIP,,,,1058,0.082514428
356263,70807,30.5437252,-91.219682,ZIP,,,,2415,0.188348152
356265,70714,30.5871885,-91.1276333,ZIP,,,,1650,0.128685073
356266,70791,30.651982,-91.1544402,ZIP,,,,1816,0.141631571
356268,70815,30.4554629,-91.0662622,ZIP,,,,2196,0.171268133
356269,70814,30.4851773,-91.0679834,ZIP,,,,1205,0.093979098
356270,70816,30.4318127,-91.0219667,ZIP,,,,2617,0.204102324
356271,70819,30.472459,-91.0095356,ZIP,,,,333,0.025970987
356273,70818,30.5425319,-91.0498945,ZIP,,,,669,0.052175948
356274,70739,30.6010655,-90.965337,ZIP,,,,885,0.069021993
356275,70770,30.643797,-90.996933,ZIP,,,,202,0.015754173
356276,70748,30.8177295,-91.1939856,ZIP,,,,376,0.029324598
356277,70777,30.7402486,-91.0786278,ZIP,,,,290,0.022617376
356278,70730,30.8098769,-91.0946434,ZIP,,,,257,0.020043675
356280,70726,30.4255748,-90.8861195,ZIP,,,,3600,0.280767431
356283,70706,30.6072229,-90.9073688,ZIP,,,,1655,0.129075027
356284,70785,30.5571012,-90.8192356,ZIP,,,,1592,0.124161597
356285,70722,30.854787,-90.9459394,ZIP,,,,394,0.030728436
356286,70453,30.7006889,-90.7648877,ZIP,,,,74,0.005771331
356287,70441,30.8599668,-90.7490663,ZIP,,,,398,0.031040399
356290,39631,31.0672084,-91.1340064,ZIP,,,,259,0.020199657
356291,70789,30.9405812,-91.0829571,ZIP,,,,63,0.00491343
356292,70761,30.9749539,-91.0382789,ZIP,,,,64,0.004991421
356293,39633,31.306441,-91.1806465,ZIP,,,,68,0.005303385
356294,39638,31.2250044,-90.9959239,ZIP,,,,216,0.016846046
356295,39645,31.1487846,-90.7988909,ZIP,,,,304,0.02370925
356298,70711,30.5245065,-90.5920051,ZIP,,,,374,0.029168616
356299,70744,30.5534865,-90.6742245,ZIP,,,,474,0.036967712
356301,70403,30.4855539,-90.4876874,ZIP,,,,1815,0.14155358
356304,70402,30.5161611,-90.4701293,ZIP,,,,1055,0.082280455
356305,70401,30.5335533,-90.4554425,ZIP,,,,1791,0.139681797
356306,70443,30.6326726,-90.5345791,ZIP,,,,774,0.060364998
356308,70466,30.5687142,-90.5007611,ZIP,,,,595,0.046404617
356309,70451,30.5484201,-90.4808808,ZIP,,,,25,0.001949774
356311,70436,30.7930362,-90.5215822,ZIP,,,,59,0.004601466
356312,70422,30.7348323,-90.4808433,ZIP,,,,1063,0.082904383
356313,70456,30.7870589,-90.5046199,ZIP,,,,235,0.018327874
356314,70465,30.8562587,-90.5239299,ZIP,,,,57,0.004445484
356315,70444,30.8970046,-90.4893751,ZIP,,,,794,0.061924817
356316,70455,30.5298555,-90.3239811,ZIP,,,,104,0.008111059
356318,70446,30.6301708,-90.3497072,ZIP,,,,430,0.03353611
356319,70447,30.4226234,-90.205827,ZIP,,,,593,0.046248635
356320,70437,30.6195957,-90.2092378,ZIP,,,,518,0.040399314
356321,70442,30.69314,-90.3340284,ZIP,,,,15,0.001169864
356322,70450,30.9287449,-90.2667507,ZIP,,,,184,0.014350335
356323,39657,31.0403238,-90.5062677,ZIP,,,,152,0.011854625
356324,39652,31.1136591,-90.4753964,ZIP,,,,585,0.045624708
356325,39635,31.1914286,-90.4634305,ZIP,,,,5,0.000389955
356326,39664,31.3259696,-90.6741535,ZIP,,,,117,0.009124942
356327,39666,31.2949656,-90.4827259,ZIP,,,,835,0.065122446
356329,39629,31.4366371,-90.4568498,ZIP,,,,438,0.034160037
356330,39648,31.1893437,-90.3843018,ZIP,,,,1677,0.130790828
356333,39662,31.3863724,-90.2853942,ZIP,,,,103,0.008033068
356334,71371,31.6816815,-92.2552926,ZIP,,,,117,0.009124942
356335,71342,31.6051585,-92.1407291,ZIP,,,,498,0.038839495
356337,71465,31.876829,-92.1791433,ZIP,,,,229,0.017859928
356338,71441,31.9515633,-92.1534405,ZIP,,,,44,0.003431602
356339,71343,31.5208091,-91.8991708,ZIP,,,,520,0.040555296
356341,71377,31.6106042,-91.7862715,ZIP,,,,11,0.0008579
356342,71401,31.7974813,-91.9459205,ZIP,,,,7,0.000545937
356343,71340,31.759812,-91.8080495,ZIP,,,,99,0.007721104
356344,71425,31.8841254,-91.8641449,ZIP,,,,15,0.001169864
356345,71243,31.9517296,-91.8160933,ZIP,,,,13,0.001013882
356346,71435,32.0317409,-92.1663551,ZIP,,,,275,0.021447512
356348,71418,32.1539245,-92.0667201,ZIP,,,,408,0.031820309
356349,71292,32.3966778,-92.2147639,ZIP,,,,1588,0.123849633
356353,71202,32.3999054,-92.0565505,ZIP,,,,2957,0.230619248
356354,71259,32.2592656,-91.848657,ZIP,,,,121,0.009436905
